INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40001, 4289, 80069, 50030, TO_DATE('2022-06-24 02:25:54', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-11-26 04:22:18', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9252, 8427, 7003, 'Rental', 556, TO_DATE('2022-05-24 15:57:09', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9252', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9253, 8165, 7011, 'Rental', 556, TO_DATE('2020-04-12 13:15:32', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9253', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9254, 8236, 7008, 'Rental', 1134, TO_DATE('2021-03-19 22:08:26', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9254', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9255, 8139, 7015, 'Rental', 1103, TO_DATE('2023-03-08 12:00:07', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9255', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9256, 8374, 7016, 'Rental', 826, TO_DATE('2022-03-04 01:17:14', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9256', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9257, 8461, 7002, 'Rental', 800, TO_DATE('2023-03-21 02:36:37', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9257', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9258, 8497, 7013, 'Rental', 1346, TO_DATE('2022-06-19 00:11:50', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9258', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9259, 8421, 7002, 'Rental', 1139, TO_DATE('2022-09-06 08:55:56', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9259', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9260, 8019, 7009, 'Rental', 717, TO_DATE('2021-04-01 15:15:59', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9260', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9261, 8254, 7009, 'Rental', 1482, TO_DATE('2021-07-16 14:59:08', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9261', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9262, 8495, 7016, 'Rental', 1163, TO_DATE('2021-04-25 05:10:44', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9262', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9263, 8363, 7017, 'Rental', 612, TO_DATE('2022-12-17 08:18:19', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9263', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9264, 8005, 7007, 'Rental', 719, TO_DATE('2023-09-23 09:34:36', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9264', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9265, 8359, 7005, 'Rental', 629, TO_DATE('2021-05-14 17:24:29', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9265', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9266, 8144, 7012, 'Rental', 717, TO_DATE('2020-04-02 17:32:12', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9266', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9267, 8289, 7007, 'Rental', 704, TO_DATE('2023-12-05 15:20:11', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9267', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9268, 8057, 7011, 'Rental', 875, TO_DATE('2023-09-20 04:13:29', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9268', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9269, 8256, 7008, 'Rental', 1409, TO_DATE('2023-05-09 02:09:58', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9269', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9270, 8268, 7007, 'Rental', 1033, TO_DATE('2023-10-20 02:16:17', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9270', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9271, 8485, 7020, 'Rental', 1497, TO_DATE('2020-12-12 13:51:31', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9271', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9272, 8330, 7018, 'Rental', 1218, TO_DATE('2020-11-29 02:00:36', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9272', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9273, 8373, 7019, 'Rental', 587, TO_DATE('2021-03-22 09:27:12', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9273', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9274, 8310, 7003, 'Rental', 1276, TO_DATE('2022-01-28 18:39:50', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9274', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9275, 8181, 7019, 'Rental', 714, TO_DATE('2023-07-30 15:26:07', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9275', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9276, 8402, 7017, 'Rental', 1359, TO_DATE('2023-05-25 20:11:51', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9276', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9277, 8362, 7010, 'Rental', 973, TO_DATE('2021-06-27 08:38:46', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9277', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9278, 8460, 7020, 'Rental', 552, TO_DATE('2021-05-31 10:03:25', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9278', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9279, 8322, 7016, 'Rental', 1127, TO_DATE('2020-12-18 00:01:26', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9279', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9280, 8286, 7013, 'Rental', 675, TO_DATE('2020-06-26 13:45:30', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9280', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9281, 8016, 7013, 'Rental', 601, TO_DATE('2021-04-09 21:19:29', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9281', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9282, 8175, 7019, 'Rental', 505, TO_DATE('2022-06-23 06:44:59', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9282', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9283, 8029, 7015, 'Rental', 797, TO_DATE('2023-10-04 21:40:41', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9283', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9284, 8264, 7005, 'Rental', 1356, TO_DATE('2022-03-05 20:27:34', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9284', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9285, 8171, 7020, 'Rental', 1151, TO_DATE('2023-03-29 22:40:34', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9285', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9286, 8322, 7018, 'Rental', 1063, TO_DATE('2023-06-03 19:39:02', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9286', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9287, 8387, 7004, 'Rental', 863, TO_DATE('2021-05-10 11:00:30', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9287', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9288, 8253, 7005, 'Rental', 703, TO_DATE('2020-07-24 12:14:42', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9288', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9289, 8205, 7013, 'Rental', 1346, TO_DATE('2022-08-28 14:23:21', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9289', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9290, 8055, 7012, 'Rental', 903, TO_DATE('2023-03-13 08:16:50', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9290', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9291, 8450, 7018, 'Rental', 1367, TO_DATE('2023-09-14 01:01:11', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9291', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9292, 8362, 7011, 'Rental', 1451, TO_DATE('2020-06-03 08:13:38', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9292', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9293, 8270, 7017, 'Rental', 1177, TO_DATE('2021-02-21 10:52:24', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9293', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9294, 8233, 7010, 'Rental', 1164, TO_DATE('2021-10-20 03:53:37', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9294', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9295, 8332, 7001, 'Rental', 627, TO_DATE('2020-08-19 12:20:00', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9295', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9296, 8019, 7013, 'Rental', 769, TO_DATE('2023-05-17 14:23:29', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9296', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9297, 8391, 7006, 'Rental', 981, TO_DATE('2022-10-10 14:07:42', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9297', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9298, 8003, 7005, 'Rental', 1302, TO_DATE('2023-04-12 21:35:48', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9298', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9299, 8085, 7004, 'Rental', 943, TO_DATE('2020-10-04 14:28:26', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9299', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9300, 8373, 7003, 'Rental', 843, TO_DATE('2023-12-21 07:17:08', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9300', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9301, 8166, 7009, 'Rental', 1211, TO_DATE('2022-05-25 10:36:20', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9301', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9302, 8466, 7001, 'Rental', 1343, TO_DATE('2022-12-25 16:51:01', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9302', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9303, 8280, 7003, 'Rental', 1105, TO_DATE('2020-01-13 12:58:34', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9303', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9304, 8018, 7005, 'Rental', 1150, TO_DATE('2020-07-11 23:41:48', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9304', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9305, 8107, 7009, 'Rental', 592, TO_DATE('2020-12-03 11:00:29', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9305', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9306, 8386, 7008, 'Rental', 970, TO_DATE('2021-08-28 11:30:56', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9306', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9307, 8121, 7004, 'Rental', 877, TO_DATE('2020-07-27 04:03:38', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9307', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9308, 8198, 7001, 'Rental', 566, TO_DATE('2021-01-17 10:08:05', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9308', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9309, 8076, 7012, 'Rental', 554, TO_DATE('2023-10-05 02:56:22', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9309', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9310, 8009, 7004, 'Rental', 1365, TO_DATE('2022-07-15 01:26:21', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9310', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9311, 8011, 7012, 'Rental', 716, TO_DATE('2022-01-02 11:00:11', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9311', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9312, 8223, 7011, 'Rental', 628, TO_DATE('2020-05-30 14:37:35', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9312', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9313, 8305, 7008, 'Rental', 521, TO_DATE('2020-07-27 14:36:04', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9313', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9314, 8133, 7001, 'Rental', 627, TO_DATE('2023-03-18 02:57:32', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9314', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9315, 8191, 7005, 'Rental', 1454, TO_DATE('2023-10-23 12:53:22', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9315', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9316, 8068, 7019, 'Rental', 909, TO_DATE('2023-09-01 09:24:53', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9316', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9317, 8436, 7015, 'Rental', 1235, TO_DATE('2021-10-26 16:12:15', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9317', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9318, 8021, 7015, 'Rental', 859, TO_DATE('2022-05-30 09:23:47', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9318', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9319, 8233, 7014, 'Rental', 607, TO_DATE('2020-04-21 10:41:05', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9319', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9320, 8446, 7004, 'Rental', 991, TO_DATE('2023-01-29 01:31:01', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9320', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9321, 8428, 7018, 'Rental', 862, TO_DATE('2021-12-18 23:15:22', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9321', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9322, 8196, 7017, 'Rental', 891, TO_DATE('2021-08-04 20:19:35', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9322', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9323, 8411, 7020, 'Rental', 1493, TO_DATE('2021-08-15 14:05:46', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9323', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9324, 8246, 7003, 'Rental', 740, TO_DATE('2021-05-01 16:46:36', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9324', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9325, 8012, 7014, 'Rental', 853, TO_DATE('2023-03-02 17:06:32', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9325', 'Monthly rent');
INSERT INTO ShopPayment (shopPayID, shopID, tenantID, payType, amount, paymentDate, paymentMethod, status, receiptNo, remarks) VALUES (9326, 8168, 7005, 'Rental', 1157, TO_DATE('2023-11-21 10:20:35', 'YYYY-MM-DD HH24:MI:SS'), 'Bank Transfer', 'Completed', 'RCPT9326', 'Monthly rent');
