INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80001, 318, 'BUS80001', 'Recognize Model', 36, 'Active', 2024, 'Standard Coach');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5336, 10011, 20336, 107.47, 95.75, 0, 11.72, 'Completed', TO_DATE('2020-01-02 09:41:20', 'YYYY-MM-DD HH24:MI:SS'), 'REC5336', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5337, 10002, 20337, 77.13, 62.36, 0, 14.77, 'Completed', TO_DATE('2021-07-02 14:11:01', 'YYYY-MM-DD HH24:MI:SS'), 'REC5337', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5338, 10010, 20338, 58.42, 43.88, 76, 14.54, 'Completed', TO_DATE('2020-06-27 00:38:46', 'YYYY-MM-DD HH24:MI:SS'), 'REC5338', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5339, 10001, 20339, 31.47, 21.56, 68, 9.91, 'Completed', TO_DATE('2023-12-24 07:01:48', 'YYYY-MM-DD HH24:MI:SS'), 'REC5339', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5340, 10012, 20340, 78.49000000000001, 69.87, 11, 8.62, 'Completed', TO_DATE('2020-01-05 22:48:20', 'YYYY-MM-DD HH24:MI:SS'), 'REC5340', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5341, 10004, 20341, 19.14, 11.61, 64, 7.53, 'Completed', TO_DATE('2021-01-06 18:53:24', 'YYYY-MM-DD HH24:MI:SS'), 'REC5341', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5342, 10013, 20342, 79.75999999999999, 70.52, 14, 9.24, 'Completed', TO_DATE('2021-06-20 07:48:57', 'YYYY-MM-DD HH24:MI:SS'), 'REC5342', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5343, 10012, 20343, 79.63, 70.71, 27, 8.92, 'Completed', TO_DATE('2023-06-27 06:00:13', 'YYYY-MM-DD HH24:MI:SS'), 'REC5343', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5344, 10013, 20344, 81.46, 80.21, 35, 1.25, 'Completed', TO_DATE('2020-02-23 14:39:18', 'YYYY-MM-DD HH24:MI:SS'), 'REC5344', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5345, 10004, 20345, 82.27, 82.27, 84, 0.0, 'Completed', TO_DATE('2021-03-22 23:50:20', 'YYYY-MM-DD HH24:MI:SS'), 'REC5345', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5346, 10016, 20346, 34.36, 17.38, 98, 16.98, 'Completed', TO_DATE('2021-07-01 23:34:23', 'YYYY-MM-DD HH24:MI:SS'), 'REC5346', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5347, 10019, 20347, 30.75, 15.35, 71, 15.4, 'Completed', TO_DATE('2023-07-11 21:42:44', 'YYYY-MM-DD HH24:MI:SS'), 'REC5347', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5348, 10004, 20348, 19.009999999999998, 8.7, 47, 10.31, 'Completed', TO_DATE('2021-05-29 20:37:55', 'YYYY-MM-DD HH24:MI:SS'), 'REC5348', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5349, 10005, 20349, 72.35000000000001, 70.43, 96, 1.92, 'Completed', TO_DATE('2023-03-27 06:22:18', 'YYYY-MM-DD HH24:MI:SS'), 'REC5349', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5350, 10010, 20350, 36.27, 30.19, 17, 6.08, 'Completed', TO_DATE('2021-05-21 11:49:29', 'YYYY-MM-DD HH24:MI:SS'), 'REC5350', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5351, 10017, 20351, 31.18, 17.88, 82, 13.3, 'Completed', TO_DATE('2020-08-20 21:37:36', 'YYYY-MM-DD HH24:MI:SS'), 'REC5351', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5352, 10003, 20352, 38.9, 20.34, 29, 18.56, 'Completed', TO_DATE('2021-02-03 13:20:44', 'YYYY-MM-DD HH24:MI:SS'), 'REC5352', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5353, 10008, 20353, 42.29, 32.14, 2, 10.15, 'Completed', TO_DATE('2022-05-01 03:03:37', 'YYYY-MM-DD HH24:MI:SS'), 'REC5353', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5354, 10007, 20354, 32.39, 19.33, 63, 13.06, 'Completed', TO_DATE('2021-01-12 05:34:29', 'YYYY-MM-DD HH24:MI:SS'), 'REC5354', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5355, 10003, 20355, 73.08, 66.08, 23, 7.0, 'Completed', TO_DATE('2020-05-20 01:08:12', 'YYYY-MM-DD HH24:MI:SS'), 'REC5355', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5356, 10015, 20356, 42.05, 24.02, 0, 18.03, 'Completed', TO_DATE('2022-11-29 09:11:22', 'YYYY-MM-DD HH24:MI:SS'), 'REC5356', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5357, 10003, 20357, 48.42, 46.65, 54, 1.77, 'Completed', TO_DATE('2023-08-01 07:08:02', 'YYYY-MM-DD HH24:MI:SS'), 'REC5357', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5358, 10020, 20358, 63.86, 57.38, 32, 6.48, 'Completed', TO_DATE('2022-04-07 08:19:30', 'YYYY-MM-DD HH24:MI:SS'), 'REC5358', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5359, 10001, 20359, 88.78999999999999, 84.57, 29, 4.22, 'Completed', TO_DATE('2023-04-07 23:02:46', 'YYYY-MM-DD HH24:MI:SS'), 'REC5359', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5360, 10017, 20360, 11.49, 7.12, 85, 4.37, 'Completed', TO_DATE('2020-02-06 11:51:31', 'YYYY-MM-DD HH24:MI:SS'), 'REC5360', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5361, 10002, 20361, 68.94, 57.06, 7, 11.88, 'Completed', TO_DATE('2022-05-21 21:58:28', 'YYYY-MM-DD HH24:MI:SS'), 'REC5361', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5362, 10014, 20362, 22.689999999999998, 7.91, 70, 14.78, 'Completed', TO_DATE('2021-03-24 13:38:29', 'YYYY-MM-DD HH24:MI:SS'), 'REC5362', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5363, 10012, 20363, 49.0, 44.25, 84, 4.75, 'Completed', TO_DATE('2020-11-28 17:48:44', 'YYYY-MM-DD HH24:MI:SS'), 'REC5363', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5364, 10016, 20364, 24.38, 20.61, 9, 3.77, 'Completed', TO_DATE('2020-09-25 14:02:03', 'YYYY-MM-DD HH24:MI:SS'), 'REC5364', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5365, 10017, 20365, 32.16, 18.8, 52, 13.36, 'Completed', TO_DATE('2020-04-19 10:16:16', 'YYYY-MM-DD HH24:MI:SS'), 'REC5365', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5366, 10013, 20366, 78.03999999999999, 77.27, 40, 0.77, 'Completed', TO_DATE('2023-04-17 14:12:26', 'YYYY-MM-DD HH24:MI:SS'), 'REC5366', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5367, 10004, 20367, 55.82, 47.5, 0, 8.32, 'Completed', TO_DATE('2022-11-10 04:44:52', 'YYYY-MM-DD HH24:MI:SS'), 'REC5367', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5368, 10016, 20368, 74.72, 57.21, 50, 17.51, 'Completed', TO_DATE('2023-12-25 09:15:34', 'YYYY-MM-DD HH24:MI:SS'), 'REC5368', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5369, 10016, 20369, 65.01, 54.6, 24, 10.41, 'Completed', TO_DATE('2022-06-08 23:02:40', 'YYYY-MM-DD HH24:MI:SS'), 'REC5369', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5370, 10012, 20370, 74.15, 66.81, 54, 7.34, 'Completed', TO_DATE('2020-02-21 13:13:19', 'YYYY-MM-DD HH24:MI:SS'), 'REC5370', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5371, 10014, 20371, 26.54, 7.31, 18, 19.23, 'Completed', TO_DATE('2023-05-27 10:42:12', 'YYYY-MM-DD HH24:MI:SS'), 'REC5371', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5372, 10008, 20372, 74.75, 70.11, 73, 4.64, 'Completed', TO_DATE('2023-12-10 02:27:59', 'YYYY-MM-DD HH24:MI:SS'), 'REC5372', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5373, 10008, 20373, 72.67999999999999, 63.8, 24, 8.88, 'Completed', TO_DATE('2020-07-20 16:18:35', 'YYYY-MM-DD HH24:MI:SS'), 'REC5373', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5374, 10013, 20374, 22.950000000000003, 14.65, 73, 8.3, 'Completed', TO_DATE('2021-12-14 10:03:36', 'YYYY-MM-DD HH24:MI:SS'), 'REC5374', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5375, 10013, 20375, 63.099999999999994, 52.01, 20, 11.09, 'Completed', TO_DATE('2023-01-31 16:50:02', 'YYYY-MM-DD HH24:MI:SS'), 'REC5375', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5376, 10012, 20376, 9.17, 8.29, 43, 0.88, 'Completed', TO_DATE('2020-09-07 13:31:37', 'YYYY-MM-DD HH24:MI:SS'), 'REC5376', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5377, 10004, 20377, 78.07000000000001, 70.01, 64, 8.06, 'Completed', TO_DATE('2022-12-31 08:22:38', 'YYYY-MM-DD HH24:MI:SS'), 'REC5377', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5378, 10019, 20378, 63.14, 51.55, 41, 11.59, 'Completed', TO_DATE('2022-09-05 05:34:38', 'YYYY-MM-DD HH24:MI:SS'), 'REC5378', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5379, 10001, 20379, 24.580000000000002, 19.39, 62, 5.19, 'Completed', TO_DATE('2021-09-22 17:17:53', 'YYYY-MM-DD HH24:MI:SS'), 'REC5379', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5380, 10003, 20380, 110.03999999999999, 93.49, 93, 16.55, 'Completed', TO_DATE('2020-07-09 15:35:33', 'YYYY-MM-DD HH24:MI:SS'), 'REC5380', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5381, 10004, 20381, 97.13, 84.92, 50, 12.21, 'Completed', TO_DATE('2021-05-25 00:05:06', 'YYYY-MM-DD HH24:MI:SS'), 'REC5381', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5382, 10008, 20382, 80.89, 79.21, 59, 1.68, 'Completed', TO_DATE('2020-05-16 00:50:29', 'YYYY-MM-DD HH24:MI:SS'), 'REC5382', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5383, 10007, 20383, 57.11, 49.41, 48, 7.7, 'Completed', TO_DATE('2021-05-26 03:43:17', 'YYYY-MM-DD HH24:MI:SS'), 'REC5383', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5384, 10016, 20384, 92.61, 79.75, 76, 12.86, 'Completed', TO_DATE('2020-06-04 13:45:32', 'YYYY-MM-DD HH24:MI:SS'), 'REC5384', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5385, 10005, 20385, 101.35, 82.6, 49, 18.75, 'Completed', TO_DATE('2020-11-06 08:31:37', 'YYYY-MM-DD HH24:MI:SS'), 'REC5385', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5386, 10003, 20386, 39.400000000000006, 24.67, 44, 14.73, 'Completed', TO_DATE('2020-03-07 09:03:41', 'YYYY-MM-DD HH24:MI:SS'), 'REC5386', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5387, 10006, 20387, 92.15, 76.62, 4, 15.53, 'Completed', TO_DATE('2020-05-20 06:51:29', 'YYYY-MM-DD HH24:MI:SS'), 'REC5387', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5388, 10010, 20388, 32.71, 14.31, 28, 18.4, 'Completed', TO_DATE('2022-06-23 21:30:18', 'YYYY-MM-DD HH24:MI:SS'), 'REC5388', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5389, 10016, 20389, 49.01, 36.47, 51, 12.54, 'Completed', TO_DATE('2021-01-09 17:03:50', 'YYYY-MM-DD HH24:MI:SS'), 'REC5389', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5390, 10003, 20390, 48.28, 38.5, 4, 9.78, 'Completed', TO_DATE('2022-10-16 08:58:30', 'YYYY-MM-DD HH24:MI:SS'), 'REC5390', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5391, 10019, 20391, 89.10000000000001, 78.62, 78, 10.48, 'Completed', TO_DATE('2023-03-31 10:29:55', 'YYYY-MM-DD HH24:MI:SS'), 'REC5391', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5392, 10009, 20392, 30.57, 12.53, 95, 18.04, 'Completed', TO_DATE('2021-01-28 06:56:29', 'YYYY-MM-DD HH24:MI:SS'), 'REC5392', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5393, 10013, 20393, 25.150000000000002, 21.3, 73, 3.85, 'Completed', TO_DATE('2021-10-28 09:27:18', 'YYYY-MM-DD HH24:MI:SS'), 'REC5393', 'OK', 'Credit Card', 'Online');
INSERT INTO PaymentRecord (paymentID, customerID, ticketID, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES (5394, 10019, 20394, 92.97, 86.44, 99, 6.53, 'Completed', TO_DATE('2021-04-15 02:28:10', 'YYYY-MM-DD HH24:MI:SS'), 'REC5394', 'OK', 'Credit Card', 'Online');
